"date","fsa","dose","coverage"
2021-06-20,"P7B","dose_1",0.6852
2021-06-20,"P7B","dose_2",0.2237
2021-06-20,"P7B","dose_3",NA
2021-06-20,"P7C","dose_1",0.6614
2021-06-20,"P7C","dose_2",0.2125
2021-06-20,"P7C","dose_3",NA
2021-06-20,"P7E","dose_1",0.6595
2021-06-20,"P7E","dose_2",0.2012
2021-06-20,"P7E","dose_3",NA
2021-06-20,"P7G","dose_1",0.6924
2021-06-20,"P7G","dose_2",0.2203
2021-06-20,"P7G","dose_3",NA
2021-06-20,"P7J","dose_1",0.6257
2021-06-20,"P7J","dose_2",0.2701
2021-06-20,"P7J","dose_3",NA
2021-06-20,"P7K","dose_1",0.7229
2021-06-20,"P7K","dose_2",0.2325
2021-06-20,"P7K","dose_3",NA
2021-06-20,"P7L","dose_1",0.5888
2021-06-20,"P7L","dose_2",0.1638
2021-06-20,"P7L","dose_3",NA
2021-06-20,"P8N","dose_1",0.6136
2021-06-20,"P8N","dose_2",0.3309
2021-06-20,"P8N","dose_3",NA
2021-06-20,"P8T","dose_1",0.5059
2021-06-20,"P8T","dose_2",0.2893
2021-06-20,"P8T","dose_3",NA
2021-06-20,"P9A","dose_1",0.5794
2021-06-20,"P9A","dose_2",0.3575
2021-06-20,"P9A","dose_3",NA
2021-06-20,"P9N","dose_1",0.6426
2021-06-20,"P9N","dose_2",0.4101
2021-06-20,"P9N","dose_3",NA
2021-07-04,"K0A","dose_1",0.7006
2021-07-04,"K0A","dose_2",0.3414
2021-07-04,"K0A","dose_3",NA
2021-07-04,"K0B","dose_1",0.6349
2021-07-04,"K0B","dose_2",0.2475
2021-07-04,"K0B","dose_3",NA
2021-07-04,"K0C","dose_1",0.6444
2021-07-04,"K0C","dose_2",0.2831
2021-07-04,"K0C","dose_3",NA
2021-07-04,"K0E","dose_1",0.6658
2021-07-04,"K0E","dose_2",0.2984
2021-07-04,"K0E","dose_3",NA
2021-07-04,"K0G","dose_1",0.6956
2021-07-04,"K0G","dose_2",0.3471
2021-07-04,"K0G","dose_3",NA
2021-07-04,"K0H","dose_1",0.7063
2021-07-04,"K0H","dose_2",0.3921
2021-07-04,"K0H","dose_3",NA
2021-07-04,"K0J","dose_1",0.6306
2021-07-04,"K0J","dose_2",0.3219
2021-07-04,"K0J","dose_3",NA
2021-07-04,"K0K","dose_1",0.6418
2021-07-04,"K0K","dose_2",0.321
2021-07-04,"K0K","dose_3",NA
2021-07-04,"K0L","dose_1",0.6447
2021-07-04,"K0L","dose_2",0.3408
2021-07-04,"K0L","dose_3",NA
2021-07-04,"K0M","dose_1",0.6742
2021-07-04,"K0M","dose_2",0.3707
2021-07-04,"K0M","dose_3",NA
2021-07-04,"K1B","dose_1",0.633
2021-07-04,"K1B","dose_2",0.3068
2021-07-04,"K1B","dose_3",NA
2021-07-04,"K1C","dose_1",0.716
2021-07-04,"K1C","dose_2",0.3901
2021-07-04,"K1C","dose_3",NA
2021-07-04,"K1E","dose_1",0.7222
2021-07-04,"K1E","dose_2",0.3813
2021-07-04,"K1E","dose_3",NA
2021-07-04,"K1G","dose_1",0.6462
2021-07-04,"K1G","dose_2",0.3407
2021-07-04,"K1G","dose_3",NA
2021-07-04,"K1H","dose_1",0.7403
2021-07-04,"K1H","dose_2",0.4615
2021-07-04,"K1H","dose_3",NA
2021-07-04,"K1J","dose_1",0.6481
2021-07-04,"K1J","dose_2",0.3225
2021-07-04,"K1J","dose_3",NA
2021-07-04,"K1K","dose_1",0.628
2021-07-04,"K1K","dose_2",0.3237
2021-07-04,"K1K","dose_3",NA
2021-07-04,"K1L","dose_1",0.6076
2021-07-04,"K1L","dose_2",0.3002
2021-07-04,"K1L","dose_3",NA
2021-07-04,"K1M","dose_1",0.7194
2021-07-04,"K1M","dose_2",0.4549
2021-07-04,"K1M","dose_3",NA
2021-07-04,"K1N","dose_1",0.6556
2021-07-04,"K1N","dose_2",0.3285
2021-07-04,"K1N","dose_3",NA
2021-07-04,"K1P","dose_1",0.759
2021-07-04,"K1P","dose_2",0.3487
2021-07-04,"K1P","dose_3",NA
2021-07-04,"K1R","dose_1",0.684
2021-07-04,"K1R","dose_2",0.3276
2021-07-04,"K1R","dose_3",NA
2021-07-04,"K1S","dose_1",0.746
2021-07-04,"K1S","dose_2",0.4397
2021-07-04,"K1S","dose_3",NA
2021-07-04,"K1T","dose_1",0.6304
2021-07-04,"K1T","dose_2",0.3472
2021-07-04,"K1T","dose_3",NA
2021-07-04,"K1V","dose_1",0.6453
2021-07-04,"K1V","dose_2",0.3619
2021-07-04,"K1V","dose_3",NA
2021-07-04,"K1W","dose_1",0.6856
2021-07-04,"K1W","dose_2",0.3431
2021-07-04,"K1W","dose_3",NA
2021-07-04,"K1X","dose_1",0.664
2021-07-04,"K1X","dose_2",0.2778
2021-07-04,"K1X","dose_3",NA
2021-07-04,"K1Y","dose_1",0.7475
2021-07-04,"K1Y","dose_2",0.4305
2021-07-04,"K1Y","dose_3",NA
2021-07-04,"K1Z","dose_1",0.6452
2021-07-04,"K1Z","dose_2",0.3328
2021-07-04,"K1Z","dose_3",NA
2021-07-04,"K2A","dose_1",0.7525
2021-07-04,"K2A","dose_2",0.458
2021-07-04,"K2A","dose_3",NA
2021-07-04,"K2B","dose_1",0.6544
2021-07-04,"K2B","dose_2",0.3153
2021-07-04,"K2B","dose_3",NA
2021-07-04,"K2C","dose_1",0.7079
2021-07-04,"K2C","dose_2",0.3548
2021-07-04,"K2C","dose_3",NA
2021-07-04,"K2E","dose_1",0.6939
2021-07-04,"K2E","dose_2",0.366
2021-07-04,"K2E","dose_3",NA
2021-07-04,"K2G","dose_1",0.7102
2021-07-04,"K2G","dose_2",0.3501
2021-07-04,"K2G","dose_3",NA
2021-07-04,"K2H","dose_1",0.7216
2021-07-04,"K2H","dose_2",0.4097
2021-07-04,"K2H","dose_3",NA
2021-07-04,"K2J","dose_1",0.6775
2021-07-04,"K2J","dose_2",0.3069
2021-07-04,"K2J","dose_3",NA
2021-07-04,"K2K","dose_1",0.7291
2021-07-04,"K2K","dose_2",0.3963
2021-07-04,"K2K","dose_3",NA
2021-07-04,"K2L","dose_1",0.7104
2021-07-04,"K2L","dose_2",0.3811
2021-07-04,"K2L","dose_3",NA
2021-07-04,"K2M","dose_1",0.6951
2021-07-04,"K2M","dose_2",0.3496
2021-07-04,"K2M","dose_3",NA
2021-07-04,"K2P","dose_1",0.7105
2021-07-04,"K2P","dose_2",0.3571
2021-07-04,"K2P","dose_3",NA
2021-07-04,"K2R","dose_1",0.7276
2021-07-04,"K2R","dose_2",0.4384
2021-07-04,"K2R","dose_3",NA
2021-07-04,"K2S","dose_1",0.7227
2021-07-04,"K2S","dose_2",0.3822
2021-07-04,"K2S","dose_3",NA
2021-07-04,"K2T","dose_1",0.6818
2021-07-04,"K2T","dose_2",0.3078
2021-07-04,"K2T","dose_3",NA
2021-07-04,"K2V","dose_1",0.6807
2021-07-04,"K2V","dose_2",0.392
2021-07-04,"K2V","dose_3",NA
2021-07-04,"K2W","dose_1",0.6859
2021-07-04,"K2W","dose_2",0.3206
2021-07-04,"K2W","dose_3",NA
2021-07-04,"K4A","dose_1",0.6784
2021-07-04,"K4A","dose_2",0.3197
2021-07-04,"K4A","dose_3",NA
2021-07-04,"K4B","dose_1",0.7245
2021-07-04,"K4B","dose_2",0.3637
2021-07-04,"K4B","dose_3",NA
2021-07-04,"K4C","dose_1",0.7324
2021-07-04,"K4C","dose_2",0.391
2021-07-04,"K4C","dose_3",NA
2021-07-04,"K4K","dose_1",0.6749
2021-07-04,"K4K","dose_2",0.2985
2021-07-04,"K4K","dose_3",NA
2021-07-04,"K4M","dose_1",0.7216
2021-07-04,"K4M","dose_2",0.4002
2021-07-04,"K4M","dose_3",NA
2021-07-04,"K4P","dose_1",0.6987
2021-07-04,"K4P","dose_2",0.3635
2021-07-04,"K4P","dose_3",NA
2021-07-04,"K4R","dose_1",0.6951
2021-07-04,"K4R","dose_2",0.3291
2021-07-04,"K4R","dose_3",NA
2021-07-04,"K6A","dose_1",0.6074
2021-07-04,"K6A","dose_2",0.2537
2021-07-04,"K6A","dose_3",NA
2021-07-04,"K6H","dose_1",0.5256
2021-07-04,"K6H","dose_2",0.246
2021-07-04,"K6H","dose_3",NA
2021-07-04,"K6J","dose_1",0.5716
2021-07-04,"K6J","dose_2",0.2618
2021-07-04,"K6J","dose_3",NA
2021-07-04,"K6K","dose_1",0.6282
2021-07-04,"K6K","dose_2",0.2948
2021-07-04,"K6K","dose_3",NA
2021-07-04,"K6T","dose_1",0.7714
2021-07-04,"K6T","dose_2",0.4016
2021-07-04,"K6T","dose_3",NA
2021-07-04,"K6V","dose_1",0.7049
2021-07-04,"K6V","dose_2",0.358
2021-07-04,"K6V","dose_3",NA
2021-07-04,"K7A","dose_1",0.6306
2021-07-04,"K7A","dose_2",0.2851
2021-07-04,"K7A","dose_3",NA
2021-07-04,"K7C","dose_1",0.7047
2021-07-04,"K7C","dose_2",0.3475
2021-07-04,"K7C","dose_3",NA
2021-07-04,"K7G","dose_1",0.7338
2021-07-04,"K7G","dose_2",0.4202
2021-07-04,"K7G","dose_3",NA
2021-07-04,"K7H","dose_1",0.7206
2021-07-04,"K7H","dose_2",0.3895
2021-07-04,"K7H","dose_3",NA
2021-07-04,"K7K","dose_1",0.6351
2021-07-04,"K7K","dose_2",0.3322
2021-07-04,"K7K","dose_3",NA
2021-07-04,"K7L","dose_1",0.7544
2021-07-04,"K7L","dose_2",0.4773
2021-07-04,"K7L","dose_3",NA
2021-07-04,"K7M","dose_1",0.7321
2021-07-04,"K7M","dose_2",0.4376
2021-07-04,"K7M","dose_3",NA
2021-07-04,"K7N","dose_1",0.6855
2021-07-04,"K7N","dose_2",0.3865
2021-07-04,"K7N","dose_3",NA
2021-07-04,"K7P","dose_1",0.7244
2021-07-04,"K7P","dose_2",0.4346
2021-07-04,"K7P","dose_3",NA
2021-07-04,"K7R","dose_1",0.6821
2021-07-04,"K7R","dose_2",0.3623
2021-07-04,"K7R","dose_3",NA
2021-07-04,"K7S","dose_1",0.6923
2021-07-04,"K7S","dose_2",0.3563
2021-07-04,"K7S","dose_3",NA
2021-07-04,"K7V","dose_1",0.6696
2021-07-04,"K7V","dose_2",0.3333
2021-07-04,"K7V","dose_3",NA
2021-07-04,"K8A","dose_1",0.6096
2021-07-04,"K8A","dose_2",0.3105
2021-07-04,"K8A","dose_3",NA
2021-07-04,"K8B","dose_1",0.719
2021-07-04,"K8B","dose_2",0.4153
2021-07-04,"K8B","dose_3",NA
2021-07-04,"K8H","dose_1",0.5097
2021-07-04,"K8H","dose_2",0.2225
2021-07-04,"K8H","dose_3",NA
2021-07-04,"K8N","dose_1",0.6623
2021-07-04,"K8N","dose_2",0.3548
2021-07-04,"K8N","dose_3",NA
2021-07-04,"K8P","dose_1",0.6245
2021-07-04,"K8P","dose_2",0.2999
2021-07-04,"K8P","dose_3",NA
2021-07-04,"K8R","dose_1",0.653
2021-07-04,"K8R","dose_2",0.3465
2021-07-04,"K8R","dose_3",NA
2021-07-04,"K8V","dose_1",0.5971
2021-07-04,"K8V","dose_2",0.2556
2021-07-04,"K8V","dose_3",NA
2021-07-04,"K9A","dose_1",0.7161
2021-07-04,"K9A","dose_2",0.421
2021-07-04,"K9A","dose_3",NA
2021-07-04,"K9H","dose_1",0.668
2021-07-04,"K9H","dose_2",0.3263
2021-07-04,"K9H","dose_3",NA
2021-07-04,"K9J","dose_1",0.6581
2021-07-04,"K9J","dose_2",0.3295
2021-07-04,"K9J","dose_3",NA
2021-07-04,"K9K","dose_1",0.7457
2021-07-04,"K9K","dose_2",0.4057
2021-07-04,"K9K","dose_3",NA
2021-07-04,"K9L","dose_1",0.6998
2021-07-04,"K9L","dose_2",0.3606
2021-07-04,"K9L","dose_3",NA
2021-07-04,"K9V","dose_1",0.6659
2021-07-04,"K9V","dose_2",0.3497
2021-07-04,"K9V","dose_3",NA
2021-07-04,"L0A","dose_1",0.6442
2021-07-04,"L0A","dose_2",0.3118
2021-07-04,"L0A","dose_3",NA
2021-07-04,"L0B","dose_1",0.6741
2021-07-04,"L0B","dose_2",0.4046
2021-07-04,"L0B","dose_3",NA
2021-07-04,"L0C","dose_1",0.6859
2021-07-04,"L0C","dose_2",0.4248
2021-07-04,"L0C","dose_3",NA
2021-07-04,"L0E","dose_1",0.6038
2021-07-04,"L0E","dose_2",0.3189
2021-07-04,"L0E","dose_3",NA
2021-07-04,"L0G","dose_1",0.6387
2021-07-04,"L0G","dose_2",0.3515
2021-07-04,"L0G","dose_3",NA
2021-07-04,"L0H","dose_1",0.6981
2021-07-04,"L0H","dose_2",0.4471
2021-07-04,"L0H","dose_3",NA
2021-07-04,"L0J","dose_1",0.6637
2021-07-04,"L0J","dose_2",0.4589
2021-07-04,"L0J","dose_3",NA
2021-07-04,"L0K","dose_1",0.6631
2021-07-04,"L0K","dose_2",0.339
2021-07-04,"L0K","dose_3",NA
2021-07-04,"L0L","dose_1",0.6643
2021-07-04,"L0L","dose_2",0.3517
2021-07-04,"L0L","dose_3",NA
2021-07-04,"L0M","dose_1",0.5907
2021-07-04,"L0M","dose_2",0.2516
2021-07-04,"L0M","dose_3",NA
2021-07-04,"L0N","dose_1",0.6966
2021-07-04,"L0N","dose_2",0.3842
2021-07-04,"L0N","dose_3",NA
2021-07-04,"L0P","dose_1",0.6974
2021-07-04,"L0P","dose_2",0.3881
2021-07-04,"L0P","dose_3",NA
2021-07-04,"L0R","dose_1",0.6291
2021-07-04,"L0R","dose_2",0.3362
2021-07-04,"L0R","dose_3",NA
2021-07-04,"L0S","dose_1",0.697
2021-07-04,"L0S","dose_2",0.4316
2021-07-04,"L0S","dose_3",NA
2021-07-04,"L1A","dose_1",0.7061
2021-07-04,"L1A","dose_2",0.4039
2021-07-04,"L1A","dose_3",NA
2021-07-04,"L1B","dose_1",0.7012
2021-07-04,"L1B","dose_2",0.4343
2021-07-04,"L1B","dose_3",NA
2021-07-04,"L1C","dose_1",0.6415
2021-07-04,"L1C","dose_2",0.349
2021-07-04,"L1C","dose_3",NA
2021-07-04,"L1E","dose_1",0.6596
2021-07-04,"L1E","dose_2",0.3646
2021-07-04,"L1E","dose_3",NA
2021-07-04,"L1G","dose_1",0.6637
2021-07-04,"L1G","dose_2",0.3757
2021-07-04,"L1G","dose_3",NA
2021-07-04,"L1H","dose_1",0.5891
2021-07-04,"L1H","dose_2",0.2982
2021-07-04,"L1H","dose_3",NA
2021-07-04,"L1J","dose_1",0.6019
2021-07-04,"L1J","dose_2",0.3122
2021-07-04,"L1J","dose_3",NA
2021-07-04,"L1K","dose_1",0.6368
2021-07-04,"L1K","dose_2",0.334
2021-07-04,"L1K","dose_3",NA
2021-07-04,"L1L","dose_1",0.6313
2021-07-04,"L1L","dose_2",0.2957
2021-07-04,"L1L","dose_3",NA
2021-07-04,"L1M","dose_1",0.7002
2021-07-04,"L1M","dose_2",0.4186
2021-07-04,"L1M","dose_3",NA
2021-07-04,"L1N","dose_1",0.6855
2021-07-04,"L1N","dose_2",0.4197
2021-07-04,"L1N","dose_3",NA
2021-07-04,"L1P","dose_1",0.6774
2021-07-04,"L1P","dose_2",0.3771
2021-07-04,"L1P","dose_3",NA
2021-07-04,"L1R","dose_1",0.6848
2021-07-04,"L1R","dose_2",0.4112
2021-07-04,"L1R","dose_3",NA
2021-07-04,"L1S","dose_1",0.6715
2021-07-04,"L1S","dose_2",0.3657
2021-07-04,"L1S","dose_3",NA
2021-07-04,"L1T","dose_1",0.6511
2021-07-04,"L1T","dose_2",0.3254
2021-07-04,"L1T","dose_3",NA
2021-07-04,"L1V","dose_1",0.6916
2021-07-04,"L1V","dose_2",0.4068
2021-07-04,"L1V","dose_3",NA
2021-07-04,"L1W","dose_1",0.6897
2021-07-04,"L1W","dose_2",0.4176
2021-07-04,"L1W","dose_3",NA
2021-07-04,"L1X","dose_1",0.6652
2021-07-04,"L1X","dose_2",0.3719
2021-07-04,"L1X","dose_3",NA
2021-07-04,"L1Y","dose_1",0.695
2021-07-04,"L1Y","dose_2",0.4571
2021-07-04,"L1Y","dose_3",NA
2021-07-04,"L1Z","dose_1",0.6322
2021-07-04,"L1Z","dose_2",0.2872
2021-07-04,"L1Z","dose_3",NA
2021-07-04,"L2A","dose_1",0.6098
2021-07-04,"L2A","dose_2",0.3244
2021-07-04,"L2A","dose_3",NA
2021-07-04,"L2E","dose_1",0.6051
2021-07-04,"L2E","dose_2",0.2708
2021-07-04,"L2E","dose_3",NA
2021-07-04,"L2G","dose_1",0.631
2021-07-04,"L2G","dose_2",0.2899
2021-07-04,"L2G","dose_3",NA
2021-07-04,"L2H","dose_1",0.6511
2021-07-04,"L2H","dose_2",0.3095
2021-07-04,"L2H","dose_3",NA
2021-07-04,"L2J","dose_1",0.6893
2021-07-04,"L2J","dose_2",0.3811
2021-07-04,"L2J","dose_3",NA
2021-07-04,"L2M","dose_1",0.6516
2021-07-04,"L2M","dose_2",0.3231
2021-07-04,"L2M","dose_3",NA
2021-07-04,"L2N","dose_1",0.7134
2021-07-04,"L2N","dose_2",0.4029
2021-07-04,"L2N","dose_3",NA
2021-07-04,"L2P","dose_1",0.6124
2021-07-04,"L2P","dose_2",0.2729
2021-07-04,"L2P","dose_3",NA
2021-07-04,"L2R","dose_1",0.6163
2021-07-04,"L2R","dose_2",0.2802
2021-07-04,"L2R","dose_3",NA
2021-07-04,"L2S","dose_1",0.6477
2021-07-04,"L2S","dose_2",0.3276
2021-07-04,"L2S","dose_3",NA
2021-07-04,"L2T","dose_1",0.6989
2021-07-04,"L2T","dose_2",0.3573
2021-07-04,"L2T","dose_3",NA
2021-07-04,"L2V","dose_1",0.6453
2021-07-04,"L2V","dose_2",0.2944
2021-07-04,"L2V","dose_3",NA
2021-07-04,"L2W","dose_1",0.651
2021-07-04,"L2W","dose_2",0.3943
2021-07-04,"L2W","dose_3",NA
2021-07-04,"L3B","dose_1",0.5925
2021-07-04,"L3B","dose_2",0.264
2021-07-04,"L3B","dose_3",NA
2021-07-04,"L3C","dose_1",0.6783
2021-07-04,"L3C","dose_2",0.3477
2021-07-04,"L3C","dose_3",NA
2021-07-04,"L3K","dose_1",0.651
2021-07-04,"L3K","dose_2",0.3481
2021-07-04,"L3K","dose_3",NA
2021-07-04,"L3M","dose_1",0.6872
2021-07-04,"L3M","dose_2",0.3586
2021-07-04,"L3M","dose_3",NA
2021-07-04,"L3P","dose_1",0.7389
2021-07-04,"L3P","dose_2",0.4882
2021-07-04,"L3P","dose_3",NA
2021-07-04,"L3R","dose_1",0.7399
2021-07-04,"L3R","dose_2",0.472
2021-07-04,"L3R","dose_3",NA
2021-07-04,"L3S","dose_1",0.735
2021-07-04,"L3S","dose_2",0.435
2021-07-04,"L3S","dose_3",NA
2021-07-04,"L3T","dose_1",0.7269
2021-07-04,"L3T","dose_2",0.4986
2021-07-04,"L3T","dose_3",NA
2021-07-04,"L3V","dose_1",0.673
2021-07-04,"L3V","dose_2",0.3585
2021-07-04,"L3V","dose_3",NA
2021-07-04,"L3X","dose_1",0.6738
2021-07-04,"L3X","dose_2",0.3854
2021-07-04,"L3X","dose_3",NA
2021-07-04,"L3Y","dose_1",0.6933
2021-07-04,"L3Y","dose_2",0.4104
2021-07-04,"L3Y","dose_3",NA
2021-07-04,"L3Z","dose_1",0.6073
2021-07-04,"L3Z","dose_2",0.3263
2021-07-04,"L3Z","dose_3",NA
2021-07-04,"L4A","dose_1",0.687
2021-07-04,"L4A","dose_2",0.437
2021-07-04,"L4A","dose_3",NA
2021-07-04,"L4B","dose_1",0.7129
2021-07-04,"L4B","dose_2",0.4901
2021-07-04,"L4B","dose_3",NA
2021-07-04,"L4C","dose_1",0.7003
2021-07-04,"L4C","dose_2",0.4489
2021-07-04,"L4C","dose_3",NA
2021-07-04,"L4E","dose_1",0.6667
2021-07-04,"L4E","dose_2",0.4182
2021-07-04,"L4E","dose_3",NA
2021-07-04,"L4G","dose_1",0.6964
2021-07-04,"L4G","dose_2",0.4309
2021-07-04,"L4G","dose_3",NA
2021-07-04,"L4H","dose_1",0.6314
2021-07-04,"L4H","dose_2",0.3862
2021-07-04,"L4H","dose_3",NA
2021-07-04,"L4J","dose_1",0.679
2021-07-04,"L4J","dose_2",0.5041
2021-07-04,"L4J","dose_3",NA
2021-07-04,"L4K","dose_1",0.6886
2021-07-04,"L4K","dose_2",0.4332
2021-07-04,"L4K","dose_3",NA
2021-07-04,"L4L","dose_1",0.6899
2021-07-04,"L4L","dose_2",0.4649
2021-07-04,"L4L","dose_3",NA
2021-07-04,"L4M","dose_1",0.6479
2021-07-04,"L4M","dose_2",0.3118
2021-07-04,"L4M","dose_3",NA
2021-07-04,"L4N","dose_1",0.6287
2021-07-04,"L4N","dose_2",0.3069
2021-07-04,"L4N","dose_3",NA
2021-07-04,"L4P","dose_1",0.6237
2021-07-04,"L4P","dose_2",0.3165
2021-07-04,"L4P","dose_3",NA
2021-07-04,"L4R","dose_1",0.6785
2021-07-04,"L4R","dose_2",0.3647
2021-07-04,"L4R","dose_3",NA
2021-07-04,"L4S","dose_1",0.7147
2021-07-04,"L4S","dose_2",0.4441
2021-07-04,"L4S","dose_3",NA
2021-07-04,"L4T","dose_1",0.6413
2021-07-04,"L4T","dose_2",0.2695
2021-07-04,"L4T","dose_3",NA
2021-07-04,"L4W","dose_1",0.6513
2021-07-04,"L4W","dose_2",0.4434
2021-07-04,"L4W","dose_3",NA
2021-07-04,"L4X","dose_1",0.584
2021-07-04,"L4X","dose_2",0.3234
2021-07-04,"L4X","dose_3",NA
2021-07-04,"L4Y","dose_1",0.622
2021-07-04,"L4Y","dose_2",0.3794
2021-07-04,"L4Y","dose_3",NA
2021-07-04,"L4Z","dose_1",0.6486
2021-07-04,"L4Z","dose_2",0.3849
2021-07-04,"L4Z","dose_3",NA
2021-07-04,"L5A","dose_1",0.603
2021-07-04,"L5A","dose_2",0.3346
2021-07-04,"L5A","dose_3",NA
2021-07-04,"L5B","dose_1",0.6268
2021-07-04,"L5B","dose_2",0.3513
2021-07-04,"L5B","dose_3",NA
2021-07-04,"L5C","dose_1",0.6534
2021-07-04,"L5C","dose_2",0.3912
2021-07-04,"L5C","dose_3",NA
2021-07-04,"L5E","dose_1",0.6487
2021-07-04,"L5E","dose_2",0.4125
2021-07-04,"L5E","dose_3",NA
2021-07-04,"L5G","dose_1",0.6696
2021-07-04,"L5G","dose_2",0.4392
2021-07-04,"L5G","dose_3",NA
2021-07-04,"L5H","dose_1",0.6977
2021-07-04,"L5H","dose_2",0.4916
2021-07-04,"L5H","dose_3",NA
2021-07-04,"L5J","dose_1",0.6731
2021-07-04,"L5J","dose_2",0.4223
2021-07-04,"L5J","dose_3",NA
2021-07-04,"L5K","dose_1",0.6517
2021-07-04,"L5K","dose_2",0.4141
2021-07-04,"L5K","dose_3",NA
2021-07-04,"L5L","dose_1",0.6722
2021-07-04,"L5L","dose_2",0.447
2021-07-04,"L5L","dose_3",NA
2021-07-04,"L5M","dose_1",0.6753
2021-07-04,"L5M","dose_2",0.4169
2021-07-04,"L5M","dose_3",NA
2021-07-04,"L5N","dose_1",0.6848
2021-07-04,"L5N","dose_2",0.4223
2021-07-04,"L5N","dose_3",NA
2021-07-04,"L5R","dose_1",0.6805
2021-07-04,"L5R","dose_2",0.4131
2021-07-04,"L5R","dose_3",NA
2021-07-04,"L5V","dose_1",0.691
2021-07-04,"L5V","dose_2",0.4085
2021-07-04,"L5V","dose_3",NA
2021-07-04,"L5W","dose_1",0.7033
2021-07-04,"L5W","dose_2",0.3947
2021-07-04,"L5W","dose_3",NA
2021-07-04,"L6A","dose_1",0.6566
2021-07-04,"L6A","dose_2",0.4257
2021-07-04,"L6A","dose_3",NA
2021-07-04,"L6B","dose_1",0.6981
2021-07-04,"L6B","dose_2",0.4244
2021-07-04,"L6B","dose_3",NA
2021-07-04,"L6C","dose_1",0.7121
2021-07-04,"L6C","dose_2",0.4746
2021-07-04,"L6C","dose_3",NA
2021-07-04,"L6E","dose_1",0.7165
2021-07-04,"L6E","dose_2",0.443
2021-07-04,"L6E","dose_3",NA
2021-07-04,"L6G","dose_1",0.7117
2021-07-04,"L6G","dose_2",0.4126
2021-07-04,"L6G","dose_3",NA
2021-07-04,"L6H","dose_1",0.6956
2021-07-04,"L6H","dose_2",0.3671
2021-07-04,"L6H","dose_3",NA
2021-07-04,"L6J","dose_1",0.7139
2021-07-04,"L6J","dose_2",0.4619
2021-07-04,"L6J","dose_3",NA
2021-07-04,"L6K","dose_1",0.6782
2021-07-04,"L6K","dose_2",0.3706
2021-07-04,"L6K","dose_3",NA
2021-07-04,"L6L","dose_1",0.7069
2021-07-04,"L6L","dose_2",0.4206
2021-07-04,"L6L","dose_3",NA
2021-07-04,"L6M","dose_1",0.6796
2021-07-04,"L6M","dose_2",0.3534
2021-07-04,"L6M","dose_3",NA
2021-07-04,"L6P","dose_1",0.6949
2021-07-04,"L6P","dose_2",0.3477
2021-07-04,"L6P","dose_3",NA
2021-07-04,"L6R","dose_1",0.6977
2021-07-04,"L6R","dose_2",0.3224
2021-07-04,"L6R","dose_3",NA
2021-07-04,"L6S","dose_1",0.6694
2021-07-04,"L6S","dose_2",0.366
2021-07-04,"L6S","dose_3",NA
2021-07-04,"L6T","dose_1",0.6269
2021-07-04,"L6T","dose_2",0.2978
2021-07-04,"L6T","dose_3",NA
2021-07-04,"L6V","dose_1",0.6326
2021-07-04,"L6V","dose_2",0.3072
2021-07-04,"L6V","dose_3",NA
2021-07-04,"L6W","dose_1",0.6655
2021-07-04,"L6W","dose_2",0.3696
2021-07-04,"L6W","dose_3",NA
2021-07-04,"L6X","dose_1",0.6634
2021-07-04,"L6X","dose_2",0.3178
2021-07-04,"L6X","dose_3",NA
2021-07-04,"L6Y","dose_1",0.7264
2021-07-04,"L6Y","dose_2",0.3492
2021-07-04,"L6Y","dose_3",NA
2021-07-04,"L6Z","dose_1",0.6723
2021-07-04,"L6Z","dose_2",0.3758
2021-07-04,"L6Z","dose_3",NA
2021-07-04,"L7A","dose_1",0.6466
2021-07-04,"L7A","dose_2",0.2964
2021-07-04,"L7A","dose_3",NA
2021-07-04,"L7B","dose_1",0.6291
2021-07-04,"L7B","dose_2",0.3923
2021-07-04,"L7B","dose_3",NA
2021-07-04,"L7C","dose_1",0.6797
2021-07-04,"L7C","dose_2",0.3643
2021-07-04,"L7C","dose_3",NA
2021-07-04,"L7E","dose_1",0.6399
2021-07-04,"L7E","dose_2",0.3573
2021-07-04,"L7E","dose_3",NA
2021-07-04,"L7G","dose_1",0.6953
2021-07-04,"L7G","dose_2",0.3779
2021-07-04,"L7G","dose_3",NA
2021-07-04,"L7J","dose_1",0.6825
2021-07-04,"L7J","dose_2",0.3457
2021-07-04,"L7J","dose_3",NA
2021-07-04,"L7K","dose_1",0.6625
2021-07-04,"L7K","dose_2",0.3657
2021-07-04,"L7K","dose_3",NA
2021-07-04,"L7L","dose_1",0.7123
2021-07-04,"L7L","dose_2",0.3955
2021-07-04,"L7L","dose_3",NA
2021-07-04,"L7M","dose_1",0.7173
2021-07-04,"L7M","dose_2",0.4046
2021-07-04,"L7M","dose_3",NA
2021-07-04,"L7N","dose_1",0.7367
2021-07-04,"L7N","dose_2",0.4418
2021-07-04,"L7N","dose_3",NA
2021-07-04,"L7P","dose_1",0.7125
2021-07-04,"L7P","dose_2",0.3847
2021-07-04,"L7P","dose_3",NA
2021-07-04,"L7R","dose_1",0.7149
2021-07-04,"L7R","dose_2",0.4068
2021-07-04,"L7R","dose_3",NA
2021-07-04,"L7S","dose_1",0.7474
2021-07-04,"L7S","dose_2",0.4285
2021-07-04,"L7S","dose_3",NA
2021-07-04,"L7T","dose_1",0.7278
2021-07-04,"L7T","dose_2",0.4286
